CSV CAN data
Converted from Kvaser Memorator at,2026-04-17 13:47:54
                                                        
Format of data field,HEX
Format of id field,HEX
Timestamp Offset,            0.000000,seconds
Logging started at,2026-04-17 13:47:31
Time,Channel,id,Flags,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Counter
8.505070,1,250,2,8,00,00,00,00,00,00,00,00,391
8.505280,1,257,2,8,31,80,e2,0b,df,00,0b,e0,392
8.505540,1,397,2,8,00,80,00,00,80,bc,00,98,393
8.509250,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,394
8.510059,1,217,2,8,00,03,ff,00,7f,ff,00,10,395
8.512020,1,350,2,8,0f,02,00,00,00,7f,00,dd,396
8.512280,1,4c0,2,8,b0,00,00,8a,00,80,5b,7f,397
8.513600,1,45d,2,8,00,75,00,00,01,04,00,44,398
8.515010,1,337,2,8,0a,40,3e,00,00,00,00,00,399
8.519150,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,400
8.520220,1,217,2,8,00,03,ff,00,7f,ff,00,10,401
8.520470,1,250,2,8,00,00,00,00,00,00,00,00,402
8.520680,1,257,2,8,31,80,e2,0c,df,00,0c,e0,403
8.520939,1,380,2,8,6e,00,1d,20,94,19,6e,d6,404
8.521200,1,397,2,8,00,00,00,00,00,3c,00,00,405
8.521409,1,3b9,2,8,6e,00,85,00,6e,14,80,00,406
8.521670,1,457,2,8,40,00,09,60,06,12,00,80,407
8.521879,1,477,2,8,1e,69,00,d5,7f,42,02,00,408
8.522140,1,4f7,2,8,80,24,00,80,27,10,d5,9a,409
8.522349,1,4fd,2,8,00,00,22,00,00,00,00,00,410
8.522600,1,4ff,2,8,00,00,93,00,d5,93,9c,fb,411
8.529299,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,412
8.530070,1,217,2,8,00,0b,ff,00,7f,ff,00,a0,413
8.532030,1,350,2,8,0f,02,00,00,00,7f,00,dd,414
8.535019,1,250,2,8,00,00,00,01,00,00,00,00,415
8.535280,1,257,2,8,31,80,e2,0d,df,00,0d,e0,416
8.535530,1,397,2,8,00,00,00,00,00,3c,00,00,417
8.539160,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,418
8.540179,1,217,2,8,00,03,ff,00,7f,ff,00,20,419
8.540440,1,337,2,8,0a,00,3e,00,00,00,00,00,420
8.540699,1,380,2,8,6e,00,1d,20,95,19,6e,4b,421
8.540910,1,3b9,2,8,6e,00,85,00,6e,14,80,00,422
8.541160,1,41d,2,8,00,00,00,00,00,00,00,00,423
8.541420,1,4f2,2,8,00,00,00,00,00,b6,02,b6,424
8.541630,1,4f4,2,8,00,00,00,00,00,00,00,00,425
8.543640,1,45d,2,8,00,75,00,00,01,04,00,44,426
8.549270,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,427
8.550210,1,217,2,8,00,03,ff,00,7f,ff,00,20,428
8.550470,1,250,2,8,00,00,00,00,00,00,00,00,429
8.550720,1,257,2,8,31,80,e2,0e,d9,06,14,e0,430
8.550940,1,397,2,8,00,00,00,00,00,3c,00,00,431
8.551190,1,41d,2,8,00,00,00,00,00,00,00,00,432
8.552040,1,350,2,8,0f,02,00,00,00,ff,00,dd,433
8.559130,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,434
8.560150,1,217,2,8,00,03,ff,00,7f,ff,00,30,435
8.560409,1,41d,2,8,00,00,00,00,00,00,00,00,436
8.560620,1,457,2,8,40,00,09,60,06,12,40,80,437
8.560879,1,380,2,8,6f,00,1d,20,96,19,6e,f1,438
8.561090,1,3b9,2,8,6e,00,85,00,6e,14,80,00,439
8.561349,1,477,2,8,1e,69,00,d5,7f,42,02,00,440
8.561600,1,4fd,2,8,00,00,22,00,00,00,00,00,441
8.564970,1,250,2,8,00,00,00,00,00,00,00,00,442
8.565230,1,257,2,8,31,80,e2,00,d9,06,06,e0,443
8.565480,1,337,2,8,0a,00,3e,00,00,00,00,00,444
8.565740,1,397,2,8,00,00,00,00,00,3c,00,00,445
8.569369,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,446
8.570010,1,217,2,8,00,03,ff,00,7f,ff,00,30,447
8.570259,1,41d,2,8,00,00,00,00,00,00,00,00,448
8.572010,1,350,2,8,0f,02,00,00,00,ff,00,fd,449
8.572270,1,4c0,2,8,b0,00,00,8a,00,80,5b,7f,450
8.573630,1,45d,2,8,00,75,00,00,01,04,00,44,451
8.577050,1,51e,2,8,3f,02,00,00,11,00,00,00,452
8.579219,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,453
8.580120,1,217,2,8,00,1b,ff,00,7f,ff,00,b0,454
8.580380,1,250,2,8,00,00,00,01,00,00,00,00,455
8.580629,1,257,2,8,31,80,e2,01,d9,06,07,e0,456
8.580840,1,380,2,8,6f,00,1d,20,97,19,6e,6c,457
8.581099,1,397,2,8,00,80,00,00,80,bc,80,98,458
8.581310,1,3b9,2,8,6e,00,85,00,6e,14,80,00,459
8.581569,1,41d,2,8,00,00,00,00,00,00,00,00,460
8.581780,1,4f7,2,8,80,24,00,80,27,10,d5,9a,461
8.582039,1,4ff,2,8,00,00,00,00,d5,93,9c,fc,462
8.589340,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,463
8.590150,1,217,2,8,00,03,ff,00,7f,ff,00,40,464
8.590400,1,337,2,8,0a,80,3e,00,00,00,00,00,465
8.590660,1,41d,2,8,00,00,00,00,00,00,00,00,466
8.592070,1,350,2,8,0f,02,00,00,00,ff,00,fd,467
8.593730,1,47d,2,8,00,00,00,00,18,01,5c,15,468
8.595050,1,250,2,8,00,00,00,00,00,00,00,00,469
8.595310,1,257,2,8,31,80,e2,02,d9,06,08,e0,470
8.595560,1,397,2,8,00,00,00,00,00,3c,00,00,471
8.599110,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,472
8.600680,1,380,2,8,6e,00,1d,20,98,b9,6e,6e,473
8.600940,1,217,2,8,00,03,ff,00,7f,ff,00,40,474
8.601150,1,3b9,2,8,6e,00,85,00,6e,14,80,00,475
8.601410,1,41d,2,8,00,00,00,00,00,00,00,00,476
8.601670,1,457,2,8,40,00,09,60,06,12,40,80,477
8.601880,1,477,2,8,1e,69,00,d5,7f,42,02,00,478
8.602140,1,4fd,2,8,00,00,22,00,00,00,00,00,479
8.603710,1,45d,2,8,00,75,00,00,61,04,00,44,480
8.609260,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,481
8.610110,1,217,2,8,00,03,ff,00,7f,ff,00,40,482
8.610370,1,250,2,8,00,00,00,00,00,00,00,00,483
8.610630,1,257,2,8,31,80,e2,03,d9,06,09,e0,484
8.610880,1,397,2,8,00,00,00,00,00,3c,00,00,485
8.611100,1,41d,2,8,00,00,00,00,00,00,00,00,486
8.612030,1,350,2,8,0f,02,00,00,00,ff,00,fd,487
8.615020,1,337,2,8,0a,40,3e,00,00,00,00,00,488
8.619160,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,489
8.620140,1,217,2,8,00,0b,ff,00,7f,ff,00,d0,490
8.620400,1,41d,2,8,00,00,00,00,00,00,00,00,491
8.620740,1,380,2,8,6e,00,1d,20,99,b9,6e,f3,492
8.620990,1,3b9,2,8,6e,00,85,00,6e,14,80,00,493
8.625050,1,250,2,8,00,00,00,01,00,00,00,00,494
8.625260,1,257,2,8,31,80,e2,04,d9,06,0a,e0,495
8.625520,1,397,2,8,00,00,00,00,00,3c,00,00,496
8.625820,1,402,2,8,00,00,00,00,00,00,04,50,497
8.629440,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,498
8.630120,1,217,2,8,00,43,ff,00,7f,ff,00,50,499
8.630380,1,41d,2,8,00,00,00,00,00,00,00,00,500
8.632040,1,350,2,8,0f,02,00,00,00,ff,00,fd,501
8.632300,1,4c0,2,8,b0,00,00,8a,00,80,5b,7f,502
8.632510,1,4fa,2,8,00,c1,80,4d,27,10,aa,78,503
8.633750,1,45d,2,8,00,75,00,00,61,04,00,40,504
8.639210,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,505
8.640410,1,217,2,8,00,03,ff,00,7f,ff,00,50,506
8.640660,1,250,2,8,00,00,00,00,00,00,00,00,507
8.640880,1,20b,2,8,09,00,44,00,40,00,ff,fe,508
8.641130,1,24b,2,8,00,c8,15,f4,00,00,00,00,509
8.641390,1,257,2,8,31,80,e2,05,d9,06,0b,e0,510
8.641600,1,280,2,8,00,1c,00,00,00,02,1e,78,511
8.641860,1,294,2,8,14,6e,00,00,00,00,00,00,512
8.642110,1,29b,2,8,40,10,00,92,20,fb,00,00,513
8.642370,1,2cb,2,8,00,00,00,00,0f,ff,07,ff,514
8.642580,1,337,2,8,0a,00,3e,00,00,00,00,00,515
8.642840,1,378,2,8,00,00,00,00,00,00,00,00,516
8.643100,1,380,2,8,6e,00,1d,20,9a,b9,6e,49,517
8.643350,1,397,2,8,00,00,00,00,00,3c,00,00,518
8.643560,1,398,2,8,00,00,00,00,00,00,00,00,519
8.643820,1,3b9,2,8,6e,00,85,00,6e,14,80,00,520
8.644080,1,3cf,2,8,00,00,00,00,00,00,00,00,521
8.644330,1,3eb,2,8,fe,00,02,00,00,00,ff,fe,522
8.644550,1,41d,2,8,00,00,00,00,00,00,00,00,523
8.644800,1,437,2,8,00,00,00,00,13,40,00,00,524
8.645060,1,457,2,8,40,00,09,60,06,12,40,80,525
8.645270,1,477,2,8,1e,69,00,d5,7f,42,02,00,526
8.645530,1,4f0,2,8,00,00,01,00,00,14,20,00,527
8.645780,1,4f2,2,8,00,00,00,00,00,b6,02,b6,528
8.646000,1,4f4,2,8,00,00,00,00,00,00,00,00,529
8.646250,1,4f7,2,8,80,24,00,00,27,10,55,9a,530
8.646510,1,4f8,2,8,00,00,00,00,00,00,00,00,531
8.646760,1,4fb,2,8,00,00,00,00,00,00,00,10,532
8.647020,1,4fd,2,8,00,00,22,00,00,00,00,00,533
8.647230,1,4ff,2,8,00,00,00,00,d5,93,9c,fc,534
8.649370,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,535
8.650560,1,217,2,8,00,03,ff,00,7f,ff,00,60,536
8.650820,1,280,2,8,7f,93,01,00,00,03,1e,78,537
8.651030,1,41d,2,8,00,00,00,00,00,00,00,00,538
8.652060,1,350,2,8,0f,02,00,00,00,ff,00,fd,539
8.655080,1,250,2,8,00,00,00,00,00,00,00,00,540
8.655340,1,257,2,8,30,80,e2,06,d9,06,0c,e0,541
8.655600,1,397,2,8,00,80,00,00,80,bc,00,98,542
8.655810,1,20b,2,8,c3,02,c3,ff,44,00,ff,fe,543
8.656070,1,24b,2,8,c8,c8,15,f4,00,00,00,00,544
8.656280,1,294,2,8,54,6e,c8,01,80,00,00,00,545
8.656540,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,546
8.658580,1,293,2,8,00,01,27,ff,08,00,07,ff,547
8.658840,1,353,2,8,30,64,4d,00,00,00,00,00,548
8.659050,1,3d3,2,8,00,00,00,f0,ff,20,07,ff,549
8.659310,1,3f3,2,8,5c,30,01,c2,3f,ff,c0,00,550
8.659520,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,551
8.660080,1,217,2,8,00,0b,ff,00,7f,ff,00,e0,552
8.660330,1,41d,2,8,00,00,00,00,00,00,00,00,553
8.660800,1,280,2,8,7f,1f,02,00,00,03,1e,78,554
8.661020,1,29b,2,8,c0,d1,00,80,20,eb,00,00,555
8.661270,1,378,2,8,00,00,00,00,01,7f,01,7f,556
8.661530,1,380,2,8,6e,00,1d,20,9b,b9,6e,d4,557
8.661740,1,398,2,8,00,00,00,00,00,00,00,00,558
8.662000,1,3b9,2,8,6e,00,85,00,6e,14,80,00,559
8.662250,1,4f8,2,8,00,00,00,00,50,00,50,00,560
8.663360,1,3cf,2,8,00,00,00,00,00,00,00,00,561
8.663830,1,45d,2,8,00,75,00,00,61,04,00,40,562
8.665110,1,337,2,8,0a,80,3e,00,00,00,00,00,563
8.668520,1,293,2,8,00,02,27,ff,10,00,07,ff,564
8.669380,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,565
8.670150,1,217,2,8,00,13,ff,00,7f,ff,00,70,566
8.670400,1,250,2,8,00,00,00,01,00,00,00,00,567
8.670620,1,257,2,8,30,80,e2,07,d9,06,0d,e0,568
8.670870,1,20b,2,8,c3,03,c3,ff,48,00,ff,fe,569
8.671130,1,24b,2,8,c8,c8,15,f4,00,00,00,00,570
8.671340,1,280,2,8,7f,90,03,00,00,03,1e,78,571
8.671600,1,294,2,8,54,6e,c8,01,80,00,00,00,572
8.671850,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,573
8.672110,1,397,2,8,00,00,00,00,00,3c,80,00,574
8.672320,1,350,2,8,0f,02,00,00,00,ff,00,fd,575
8.672580,1,3eb,2,8,fe,00,04,00,00,00,ff,fe,576
8.672830,1,41d,2,8,00,00,00,00,00,00,00,00,577
8.673300,1,402,2,8,00,00,00,00,00,04,04,50,578
8.678550,1,293,2,8,00,03,27,ff,18,00,07,ff,579
8.678810,1,3d3,2,8,00,00,00,f0,ff,20,07,ff,580
8.679020,1,3f3,2,8,5c,30,02,c3,3f,ff,c0,00,581
8.679320,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,582
8.680130,1,217,2,8,00,03,ff,00,7f,ff,00,70,583
8.680390,1,41d,2,8,00,00,00,00,00,00,00,00,584
8.680640,1,457,2,8,40,00,09,60,06,12,40,80,585
8.680860,1,477,2,8,1e,69,00,d5,7f,42,02,00,586
8.681110,1,280,2,8,7f,5c,04,00,00,05,11,dc,587
8.681320,1,29b,2,8,c0,d2,00,80,20,db,00,00,588
8.681580,1,378,2,8,00,00,00,00,01,7f,01,7f,589
8.681840,1,380,2,8,6e,00,1d,20,9c,b9,6e,20,590
8.682090,1,398,2,8,00,00,00,00,00,00,00,00,591
8.682310,1,3b9,2,8,6e,00,85,00,6e,14,80,00,592
8.682560,1,4f8,2,8,00,00,00,00,50,00,50,00,593
8.682820,1,4fd,2,8,00,00,22,00,00,00,00,00,594
8.683070,1,53f,2,8,01,02,00,00,11,00,00,00,595
8.683500,1,3cf,2,8,00,00,00,00,00,00,00,00,596
8.685160,1,250,2,8,00,00,00,00,00,00,00,00,597
8.685380,1,257,2,8,30,80,e2,08,d9,06,0e,e0,598
8.685630,1,397,2,8,00,00,00,00,00,3c,00,00,599
8.685890,1,20b,2,8,c3,04,c3,ff,4c,00,ff,fe,600
8.686100,1,24b,2,8,c8,c8,15,f4,00,00,00,00,601
8.686360,1,294,2,8,54,6e,c8,01,80,00,00,00,602
8.686620,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,603
8.686830,1,4f0,2,8,00,00,8d,00,00,94,e1,00,604
8.688540,1,293,2,8,00,04,27,ff,20,00,07,ff,605
8.688790,1,353,2,8,30,64,4d,00,00,00,00,00,606
8.689470,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,607
8.690200,1,217,2,8,00,03,ff,00,7f,ff,00,70,608
8.690410,1,337,2,8,0a,00,3e,00,00,00,00,00,609
8.690670,1,41d,2,8,00,00,00,00,00,00,00,00,610
8.690920,1,280,2,8,7f,d3,05,00,00,05,11,dc,611
8.692080,1,350,2,8,0f,02,00,00,00,ff,00,fd,612
8.692330,1,4c0,2,8,b0,00,00,8a,00,80,5b,7f,613
8.692840,1,215,2,8,43,32,c3,32,7b,32,13,32,614
8.693100,1,255,2,8,08,00,00,00,03,32,03,32,615
8.693360,1,295,2,8,00,31,b0,04,7f,ff,00,00,616
8.693570,1,2b5,2,8,1b,00,02,00,20,00,00,00,617
8.693830,1,315,2,8,00,02,50,77,00,63,ff,00,618
8.694080,1,355,2,8,03,00,00,00,00,4b,00,00,619
8.694340,1,375,2,8,00,00,00,00,03,ff,00,00,620
8.694550,1,3f5,2,8,00,00,00,00,03,48,00,00,621
8.694810,1,45d,2,8,00,75,00,00,61,04,00,40,622
8.695060,1,4b5,2,8,01,00,00,00,00,00,00,00,623
8.695320,1,4c5,2,8,00,00,00,00,10,00,00,1a,624
8.695530,1,4d5,2,8,00,00,22,01,60,b1,4f,00,625
8.698520,1,293,2,8,00,05,27,ff,28,00,07,ff,626
8.698780,1,3d3,2,8,00,00,00,f0,ff,20,07,ff,627
8.699030,1,3f3,2,8,5c,30,03,c4,3f,ff,c0,00,628
8.699420,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,629
8.700440,1,217,2,8,00,03,ff,00,7f,ff,00,00,630
8.700700,1,250,2,8,00,00,00,00,00,00,00,00,631
8.700950,1,20b,2,8,c3,07,c3,ff,50,00,00,00,632
8.701160,1,24b,2,8,c8,c8,3d,f4,00,00,00,00,633
8.701420,1,257,2,8,30,80,e2,09,d9,06,0f,e0,634
8.701630,1,280,2,8,7f,45,06,00,ff,01,ff,ff,635
8.701890,1,294,2,8,7c,6e,c8,01,80,00,00,00,636
8.702150,1,29b,2,8,c0,f3,00,80,20,c3,00,00,637
8.702360,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,638
8.702620,1,2c8,2,8,00,00,02,00,02,00,00,00,639
8.702870,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,640
8.703130,1,346,2,8,00,00,00,00,00,00,00,00,641
8.703380,1,378,2,8,00,00,00,00,01,7f,01,7f,642
8.703600,1,380,2,8,6e,00,1d,20,9d,b9,6e,bd,643
8.703850,1,397,2,8,00,00,00,00,00,3c,00,00,644
8.704110,1,398,2,8,00,00,00,00,00,00,00,00,645
8.704320,1,3b9,2,8,6e,00,85,00,6e,14,80,00,646
8.704580,1,3cf,2,8,00,00,00,00,00,00,00,00,647
8.704830,1,3d8,2,8,c8,00,00,00,00,00,00,00,648
8.705090,1,3eb,2,8,fe,00,04,00,00,00,00,00,649
8.705350,1,41d,2,8,00,00,00,00,00,00,00,00,650
8.705560,1,422,2,8,38,00,00,00,00,3f,00,60,651
8.705820,1,435,2,8,00,00,00,00,00,00,00,00,652
8.706070,1,475,2,8,12,12,02,12,02,ee,12,ee,653
8.706280,1,4dc,2,8,08,00,68,01,00,0e,00,00,654
8.706540,1,4f7,2,8,80,24,00,80,27,10,d5,9a,655
8.706800,1,4f8,2,8,00,00,00,00,50,00,50,00,656
8.707010,1,4fc,2,8,30,30,36,5a,17,99,11,12,657
8.707270,1,4ff,2,8,00,00,00,00,d5,93,9c,fd,658
8.707820,1,215,2,8,43,32,c3,32,7b,32,13,32,659
8.708030,1,255,2,8,88,80,00,00,03,32,83,32,660
8.708290,1,375,2,8,00,00,00,00,03,ff,00,40,661
8.708550,1,293,2,8,00,06,27,ff,30,00,07,ff,662
8.709530,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,663
8.710170,1,217,2,8,00,0b,ff,00,7f,ff,00,80,664
8.710420,1,41d,2,8,00,00,00,00,00,00,00,00,665
8.710760,1,280,2,8,7f,ca,07,00,ff,01,ff,ff,666
8.711020,1,4fb,2,8,00,00,00,00,00,00,00,18,667
8.711870,1,312,2,8,00,20,80,f0,00,ff,00,0f,668
8.712130,1,350,2,8,0f,02,00,00,00,ff,00,fd,669
8.712810,1,295,2,8,24,32,b0,05,ff,ff,80,00,670
8.713070,1,2b5,2,8,29,00,02,00,24,00,00,00,671
8.713320,1,315,2,8,00,02,50,77,00,63,ff,00,672
8.713580,1,435,2,8,00,00,00,00,00,00,00,00,673
8.715120,1,250,2,8,00,00,00,01,00,00,00,00,674
8.715330,1,257,2,8,31,80,e2,0a,d9,06,10,e0,675
8.715590,1,337,2,8,0a,40,3e,00,00,00,00,00,676
8.715800,1,20b,2,8,c3,08,c3,ff,54,00,00,00,677
8.716060,1,24b,2,8,c8,c8,3d,f4,00,00,00,00,678
8.716310,1,294,2,8,7c,6e,c8,01,80,00,00,00,679
8.716520,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,680
8.716780,1,397,2,8,00,00,00,00,00,3c,00,00,681
8.717160,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,682
8.717420,1,2c8,2,8,00,00,02,00,02,00,00,00,683
8.718530,1,293,2,8,00,07,27,ff,38,00,07,ff,684
8.718790,1,353,2,8,30,64,4d,00,00,00,00,00,685
8.719000,1,3d3,2,8,00,00,00,f0,ff,20,07,ff,686
8.719260,1,3f3,2,8,5c,30,04,c5,3f,ff,c0,00,687
8.719510,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,688
8.720240,1,217,2,8,00,03,ff,00,7f,ff,00,00,689
8.720490,1,400,2,8,21,00,00,00,02,15,00,02,690
8.720710,1,405,2,8,01,66,d5,93,9c,fd,60,06,691
8.720960,1,280,2,8,7f,10,08,00,00,03,1e,78,692
8.721220,1,29b,2,8,c0,f4,00,80,20,b3,00,00,693
8.721470,1,378,2,8,00,00,00,00,01,7f,01,7f,694
8.721690,1,380,2,8,6e,00,1d,20,9e,b9,6e,07,695
8.721940,1,398,2,8,00,00,00,00,00,00,00,00,696
8.722160,1,3b9,2,8,6e,00,85,00,6e,14,80,00,697
8.722410,1,3d8,2,8,c8,00,00,00,00,00,00,00,698
8.722670,1,407,2,8,15,00,00,00,00,00,00,00,699
8.722880,1,215,2,8,43,31,c3,31,7b,31,13,31,700
8.723140,1,255,2,8,08,80,00,00,03,31,03,31,701
8.723390,1,375,2,8,00,00,00,00,03,ff,00,40,702
8.723650,1,3cf,2,8,00,00,00,00,00,00,00,00,703
8.723860,1,402,2,8,00,00,00,00,00,04,04,50,704
8.724120,1,41d,2,8,01,7f,09,00,00,00,00,00,705
8.724380,1,435,2,8,00,00,00,00,00,00,00,00,706
8.724630,1,457,2,8,40,00,09,60,06,12,40,80,707
8.724840,1,45d,2,8,00,75,00,00,61,04,00,40,708
8.725100,1,477,2,8,1e,69,00,d5,7f,42,02,00,709
8.725360,1,4f8,2,8,00,00,00,00,50,00,50,00,710
8.725570,1,4fd,2,8,00,00,22,00,00,00,00,00,711
8.728560,1,293,2,8,00,08,27,ff,40,00,07,ff,712
8.729540,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,713
8.730090,1,217,2,8,00,03,ff,00,7f,ff,00,10,714
8.730350,1,250,2,8,00,00,00,00,00,00,00,00,715
8.730560,1,257,2,8,31,80,e2,0b,d9,06,11,e0,716
8.730820,1,20b,2,8,c3,09,c3,ff,58,00,00,00,717
8.731070,1,24b,2,8,c8,c8,3d,f4,00,00,00,00,718
8.731290,1,280,2,8,7f,9f,09,00,00,03,1e,78,719
8.731540,1,294,2,8,7c,6e,c8,01,80,00,00,00,720
8.731800,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,721
8.732010,1,312,2,8,00,20,80,f1,00,ff,00,10,722
8.732270,1,350,2,8,0f,02,00,00,00,ff,00,fd,723
8.732520,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,724
8.732780,1,2c8,2,8,00,00,02,00,02,00,00,00,725
8.732990,1,295,2,8,24,33,b0,06,ff,ff,80,00,726
8.733250,1,2b5,2,8,2b,00,02,00,24,00,00,00,727
8.733460,1,315,2,8,00,02,50,77,00,63,ff,50,728
8.733720,1,346,2,8,00,00,00,00,00,00,00,00,729
8.733980,1,397,2,8,00,80,00,00,80,bc,00,98,730
8.734230,1,3eb,2,8,fe,00,04,00,00,00,00,00,731
8.734440,1,41d,2,8,01,7f,09,00,00,00,00,00,732
8.734700,1,422,2,8,38,00,00,00,00,3f,00,60,733
8.734960,1,435,2,8,00,00,00,00,00,00,00,00,734
8.735170,1,475,2,8,12,12,02,12,02,ee,12,ee,735
8.735430,1,4f0,2,8,00,00,8d,00,00,94,e1,00,736
8.737770,1,215,2,8,43,4a,c3,31,7b,31,13,31,737
8.737990,1,255,2,8,88,80,00,00,03,4a,83,4a,738
8.738240,1,375,2,8,00,00,00,00,03,ff,00,40,739
8.738540,1,293,2,8,00,09,27,ff,48,00,07,ff,740
8.738800,1,3d3,2,8,00,00,00,f0,ff,20,07,ff,741
8.739010,1,3f3,2,8,5c,30,05,c6,3f,ff,c0,00,742
8.739440,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,743
8.740200,1,217,2,8,00,03,ff,00,7f,ff,00,10,744
8.740460,1,337,2,8,0a,00,3e,00,00,00,00,00,745
8.740720,1,41d,2,8,01,7f,09,00,00,00,00,00,746
8.740930,1,280,2,8,7f,55,0a,00,00,05,11,dc,747
8.741190,1,29b,2,8,c0,f5,00,80,20,a3,00,00,748
8.741440,1,378,2,8,00,00,00,00,01,7f,01,7f,749
8.741660,1,380,2,8,6e,00,1d,20,9f,b9,6e,9a,750
8.741910,1,398,2,8,00,00,00,00,00,00,00,00,751
8.742170,1,3b9,2,8,6e,00,85,00,6e,14,80,00,752
8.742380,1,3d8,2,8,c8,00,00,00,00,00,00,00,753
8.742640,1,4f2,2,8,00,00,00,00,00,b6,02,b6,754
8.742890,1,355,2,8,33,00,00,00,00,4b,00,00,755
8.743110,1,435,2,8,02,88,4d,c5,ec,00,00,00,756
8.743360,1,4c5,2,8,00,00,00,00,90,00,40,1a,757
8.743620,1,3cf,2,8,80,00,00,00,00,00,00,00,758
8.743830,1,39a,2,8,a8,00,02,00,29,00,3e,0e,759
8.744090,1,4ad,2,8,00,00,00,00,00,00,00,02,760
8.744340,1,4ba,2,8,4f,74,6d,37,19,10,02,31,761
8.744560,1,4d5,2,8,00,00,34,01,60,b1,4f,00,762
8.744810,1,4f4,2,8,00,00,00,00,00,00,00,00,763
8.745070,1,4f8,2,8,00,00,00,00,50,00,50,00,764
8.745320,1,250,2,8,00,00,00,00,00,00,00,00,765
8.745540,1,257,2,8,31,80,e2,0c,d9,06,12,e0,766
8.745790,1,397,2,8,00,00,00,00,00,3c,00,00,767
8.746050,1,20b,2,8,c3,0a,c3,ff,5c,00,00,00,768
8.746260,1,24b,2,8,c8,c8,3d,f4,00,00,00,00,769
8.746520,1,294,2,8,7c,6e,c8,01,80,00,00,00,770
8.746780,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,771
8.747160,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,772
8.747420,1,2c8,2,8,00,00,02,00,02,00,00,00,773
8.748520,1,293,2,8,00,0a,27,ff,50,00,07,ff,774
8.748780,1,353,2,8,30,64,4d,00,00,00,00,00,775
8.749550,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,776
8.750620,1,217,2,8,00,0b,ff,00,7f,ff,00,90,777
8.750830,1,280,2,8,7f,da,0b,00,00,05,11,dc,778
8.751080,1,41d,2,8,01,7f,09,00,00,00,00,00,779
8.751900,1,312,2,8,00,20,80,f2,00,ff,00,11,780
8.752150,1,350,2,8,0f,02,00,00,00,ff,00,fd,781
8.752360,1,4c0,2,8,b0,00,00,8a,00,80,5b,7f,782
8.752830,1,215,2,8,43,48,c3,30,7b,30,13,30,783
8.753050,1,255,2,8,88,80,00,00,03,48,83,48,784
8.753300,1,295,2,8,24,34,b0,07,ff,ff,80,00,785
8.753560,1,2b5,2,8,25,00,02,00,24,00,00,00,786
8.753770,1,315,2,8,00,02,50,77,00,63,ff,50,787
8.754030,1,375,2,8,00,00,00,00,03,ff,00,40,788
8.754240,1,435,2,8,02,88,4d,c5,ec,00,00,00,789
8.754500,1,45d,2,8,00,75,00,00,61,04,00,40,790
8.758510,1,293,2,8,00,0b,27,ff,58,00,07,ff,791
8.758760,1,3d3,2,8,00,00,00,f0,ff,20,07,ff,792
8.759020,1,3f3,2,8,5c,30,06,c7,3f,ff,c0,00,793
8.759450,1,4dd,2,8,03,6e,d1,bd,2f,4a,5d,00,794
8.760260,1,217,2,8,00,13,ff,00,7f,ff,00,20,795
8.760510,1,250,2,8,00,00,00,01,00,00,00,00,796
8.760770,1,20b,2,8,c3,0b,c3,ff,60,00,00,00,797
